,Unnamed: 0,sample_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,comments
37,68,TE2-002,0.032682207366051985,0.13803644544316485,-0.32188528105523073,-0.2758648868111794,0.04691258346611349,-0.6163150834890014,-0.2860008465298274,-0.40581761770239866,-0.14614258894962406,-0.7688700501186694,-0.3098072170584263,-0.894654149837818,0.204582608221062,0.1475840190684452,-0.23601112417813275,-0.21209728932231986,-0.1535380628416284,-0.4293015157807383,
38,69,TE2-036,-0.04299754684193202,0.0606580132567478,0.6650932029858685,-0.7181205721907964,-0.14571485627830882,-0.1703635313432772,-0.34372566131780113,0.13834361966819664,0.09491990787812665,0.003358141948338611,-0.5852770422456315,-0.31096325577428696,-0.45436636918277085,0.012656881264755837,-0.12752629416719363,-0.3959889878766639,0.4145375278299359,-0.4378504016564191,
39,70,GR1-027,0.5423061334819623,-0.7549522830502489,-1.0,0.2694665516356518,0.020437306571275737,-0.22452016710962153,0.4681207808215522,-0.4618016323089743,1.0,-0.2286876503464208,0.3974809385556528,-0.1567323839507071,0.28521509548949675,-0.16801137349303086,0.17754016882866508,-0.24748559450863117,0.08317535996027581,-0.1380650689558235,
40,71,TE2-021,0.17583890861301366,0.7743743746952219,0.9785168637050279,0.3897844646850166,-0.11901398015048659,-0.011343745626581248,-0.4123488773969818,-0.10192037647957342,0.38996480887941587,-0.8742687782068741,0.34896078922799534,-0.8591524512094383,-0.8999748282292065,0.00665011008810068,0.06673484543058383,-0.3465867785173391,0.3104121089214882,-0.07906581537249024,
41,76,TE2-023,0.25259680273364915,-0.3050438654973904,-0.9200475530913164,0.08483488518842264,-0.391476520414349,-0.5063803998012691,-0.44388510787728286,-0.1020680868369549,0.03493016050438413,-0.014911479765979285,-0.46686101377672495,0.3832983025470478,-0.04356886435417329,0.07116889296387408,0.2877020367839227,-0.11689680812058922,-0.30571203990636586,-0.17085701261733444,
42,78,GR1-033,-0.05473510714691365,-0.023858100713245678,0.8604447285136085,-0.7745960910467277,-0.12066523103416871,-0.19816793406718458,-0.6886989818105178,0.3054163220560542,0.09776132708713203,-0.46344794207640827,-0.2654643138278673,-0.1228851520546499,1.0,-0.04853483967662564,-0.11639359840202168,-0.08485001055030617,-0.385271373800787,-0.23147542747086136,
43,79,TE2-040F,0.7122186328163582,-0.3299742029095235,0.5741830837793687,-0.6243648319986919,0.20341499945943897,-0.2821183347453303,-0.41539544954314434,0.02031474404484568,-0.3798462575153314,0.5065122432606823,-0.17300662046144732,-0.4068690273563881,0.19661110150979377,-0.2967328872555829,0.7512806843233268,-0.10389509320622625,-0.0761105318189832,0.3088792936312461,
44,80,GR1-024,0.6147443455030515,-0.2120370539474865,-0.41260944604101346,-0.567526154482371,-0.7207907432483671,-0.7635863985359032,-0.3891744814777729,-0.0356351315371104,-0.3712366634595393,-0.6901226877572502,-0.25224524136372717,-0.11853767496231338,0.10791897447275223,0.02481726347275437,-0.2874894674616101,0.034936499323878545,-0.03326237531879139,0.17592155564039413,
45,81,TE2-042,-0.6327903213901258,-0.28078178742940196,0.1759414346800856,-0.17293994970877535,-0.13032014505009393,-0.3494863882296293,-0.2388383915696658,0.08587875590573057,-0.2131238137657766,-0.22161485839363337,-0.44155501231064287,-0.33298236998148145,0.6018017287482915,-0.26620359500206003,0.3707528573788652,-0.10662986624645776,-0.39546997976583775,-0.4252098041275766,
46,82,GR1-018,-0.6169184724166323,0.5205381582740978,-0.158519143535362,-0.06525168767321354,0.2583793940416319,-0.6096358757582883,-0.3276555502168552,-0.6842881919634733,-0.33261669578714514,-0.08838113086547039,-0.27845352175483484,-0.6988209363247528,0.044825387484257684,0.08473476918431277,-0.6293554647171429,0.9216609470610302,0.3541575301957487,-0.19726813114402608,
47,83,TE2-045,-0.6971284472810113,-0.6464392607733973,0.13708803407282,-0.49499994917026235,0.03579202512365365,-0.362338793210808,-0.5251541972032217,-0.20136204919486056,-0.2889130526166023,-0.4820057440241452,-0.47628633085339844,-0.39197746403230627,0.06971708693892231,-0.05274144869127528,0.10300759247085822,-0.6740313367851396,0.1340107732808422,0.21589753979961257,
48,84,GR1-022,-0.7241735807418881,0.2202509434674409,-0.3423357304101765,-0.4132853923611046,0.12888079777515427,-0.34347000264237804,0.33608227604981056,-0.22405731561906228,-0.5453948827928177,0.22690721791779644,0.15613778924125343,-0.7894557986376116,-0.7056005798612756,-0.7600804365479576,0.4365491921903417,-0.27762782679547315,-0.10085343547912007,-0.26322596140081866,
49,85,TE2-048,0.2605912472043619,-0.36778259849687867,0.1274060024792243,-0.264889251272734,0.032755046471644844,-0.23322840456855976,-0.0506544247174322,-0.11396864428805054,0.16180136859314387,-0.14001605331397238,0.42161676269607984,-0.035283263229615724,0.15684946162614755,-0.000942513014651758,-0.10062207450701521,0.06813836989145283,0.06348385535210399,-0.10706001182721336,
50,86,TE2-031,0.4189022757850973,-0.2626277238506135,0.15444377556256605,-0.7260278530080123,-0.21841057960147803,-0.5545133945446412,0.056635388966124633,0.7530297201830056,0.2836583239811594,-0.12478790616964663,-0.018427664434053526,-0.20591049592707011,-0.2810936917090958,-0.3573400950383925,0.16243794214091856,-0.18559242519735963,0.12747063037451034,-0.1318689094551987,
51,87,TE2-026,-0.1985324294680505,-0.07833171386583515,-0.6367707891682004,-0.11408509304529113,0.2627448504640515,0.08328602221464765,0.22084274359169953,-0.32087423858759767,-0.45491545093912855,0.14361320360904384,-0.4795792588101818,-0.3441737154128326,-0.028629129855808122,-0.5264587361661814,0.24232748774686885,0.1037234958730413,0.07617500281480138,-0.05200738883377343,
52,88,TE2-025,0.08315805058740056,-0.061763693195792446,-0.25195793131599653,-0.1897810187851917,0.13461355760046545,-0.3729749355397466,-0.4983363247295185,0.20029490669069316,-0.06755569079660462,-0.3184610336624356,0.10626256817638069,-0.5463176682498827,0.5258205395638371,-0.27171834817863827,0.1348575037531483,0.06848136631916568,0.017060834841083894,-0.3145258152455356,
53,89,GR1-030,-0.30481380360648813,0.2795092122770746,-0.14371358135132195,-0.5260556179644487,-0.047894293662409826,-0.1295227585201848,-0.07503594248122802,-0.19708773027421933,-0.08297574312041256,-0.23695044791194642,-0.17036691570911944,-0.27005323270151715,-0.0015500648019440844,-0.4976853274582407,-0.15120192034612312,-0.12239147425820307,-0.17348328142275116,-0.3537348173198569,
54,90,GR1-040F,-0.6558874463904978,-0.9509338770759836,0.6549784956942413,0.7476762257501641,0.21324657541252057,-0.4085998542118251,0.22044922378229148,-0.3215121259385987,-0.360057026562436,-0.3027210054822058,-0.2642639788168675,-0.6213850982464133,-0.12991687728892432,-0.13063879082255692,0.00714312740380274,-0.2045340690408911,-0.46095833964728317,-0.09650941176253236,
55,91,TE2-013,-0.5071630030323998,-0.3358134222892619,0.2559561953462428,0.14207421781523988,-0.06530937265001746,-0.6035848805955009,-0.28567933165050885,-0.8529427364607434,-0.3326886897988913,-0.10349083796416447,-0.2471398113488379,-0.026791201584267066,0.01911274507518579,-0.07510546569177612,-1.0,0.7383176617640401,0.5386332448755944,-0.5501417070004602,
56,93,TE2-030,0.27899274466549495,-0.4246959497230852,-0.22402195725488094,-0.18393812845262947,0.20694125237401573,-0.3020406794956839,-0.4896764210328073,-0.1983170166087127,-0.243562588078871,-0.13258674210332666,-0.0011532176893198631,-0.24140828527758507,0.028723315039052455,-0.11911942346620585,-0.23211052646791308,-0.10202997836546024,-0.06917491920671781,0.1664697323306581,
57,94,GR1-050F,0.5887662176842399,-0.2032166454852148,-0.0674367851951031,-0.33249464520923566,-0.4595318684977343,-0.18892659330940564,-0.7078271291045438,-0.9393337008431492,0.26826830884896835,0.1962715241602775,-0.5211442074860129,-0.4322902988644248,-0.716092667437543,-0.319070676027158,-0.18137964610975876,-0.02019923131108836,-0.49400552624378435,0.28746343429847543,
58,95,GR1-020F,0.7445555050219976,-0.11100509266919667,0.23031695560225462,-0.2756309364723091,0.5278221762592159,-0.3479888211237161,-0.5662849690731375,-0.47328073141469673,-0.7180258509347066,-0.16968938082744234,0.15357731279836773,-0.391483854494417,0.2590099202080207,0.37399773789431023,-0.4514206264205144,-0.495508185502076,-0.3279937481915004,-0.9889574577338993,
59,96,TE2-015,-0.6033935964168446,0.4885585146515423,0.20774753270868063,-0.41800126327030807,0.2563429832946331,-0.20012083374631218,0.22493571138919521,0.021038626498186996,-0.3243062325421855,-0.3407814792229713,0.204275847511717,-0.14807587741000594,0.2626118779039732,-0.935579048370407,-0.23531207129685305,0.05311133476291574,-0.5599912227041426,-0.5495108821967365,
60,97,TE2-019,-0.44738155020631987,0.4396386473393785,0.04375475851402855,0.37009598156987233,-0.14444349524798372,-0.105544725622437,0.014454305336821571,0.26116532806548753,-0.28110568418568305,-0.09062494147945954,-0.45854886180490406,0.3460870661920088,0.13857919618374925,-0.22679731628155653,-0.20851068075599122,0.16539705770904845,-0.1378908647973246,-0.17931709185569134,
61,98,GR1-040,-0.6665973520998679,-0.8246511382312782,0.8214737523951643,0.46618445802764796,0.15539186090674662,-0.5822833062011681,-0.22921688183306022,-0.02663990780773917,-0.15744561007424906,-0.47615059109786384,-0.44579848021612,-0.3305873143988147,-0.3550596106735179,-0.26581065118734737,0.05275302095576917,-0.03586387058102647,-0.47158891152642146,-0.2320705746526306,
62,99,GR1-001,-0.5373688683824862,0.4738380450445623,-0.6703801208570492,-0.04349791724720975,-0.4902505436334006,-0.7405773067925643,-0.7348818751037942,-0.6250896194320898,-0.688425545666363,-0.8689926455892995,0.2519260508504997,-0.3830038932379828,0.18923045740848665,-0.3517705763112985,0.9647580781014498,-0.472626199423286,-0.01333868690400597,-0.35452425271356913,
63,103,GR1-002,-0.8431112275998796,-0.1979354176697502,-0.5220709711530626,-0.6219262267960647,0.25446467023447883,-0.2919757183052897,-0.4291827942397243,0.09431323364528366,-0.37524412028705756,-0.2879641982306359,0.8328970082949161,0.33375461223189884,-0.16601219295513348,0.37197104589426444,-0.13903261635879494,-0.40234163494462505,-0.1992818278003181,-0.3079950579972375,
64,107,GR1-012,0.020473402585269085,-0.023478168047486703,-0.4535490062966503,0.5686684722945494,-0.3227746489950549,1.0,0.3398580874233401,-0.41802758417756947,-0.7403355065594776,-0.7342552698967103,0.1813640981591742,-0.19359272874413647,0.6196221042814352,0.0479293718937337,-0.10764703818398869,-0.1661202316275403,1.0,0.4835755646367328,
65,108,TE2-032,-0.07343616563230815,-0.8119432525303812,0.1786804393201431,-0.051815843420304764,0.2147698061124499,-0.4570032580131911,-0.3994841017146774,-0.2723461685491083,-0.3851791929468664,-0.2226445486958608,-0.3656061668006546,0.10571621205867787,0.09406075907696998,-0.633203537572192,-0.4993075275051273,-0.3744625606952119,0.7457452541450404,-0.09398469938448373,
66,109,TE2-041,-0.04564297243781634,0.43524394544185774,0.32401835251492206,0.5067981787134066,0.04202145055127571,-0.9654726595817257,-0.20052419725904247,-0.09574764464386731,-0.4427829403352229,0.08640390728705416,1.0,-0.05583894072842832,0.6391837063175159,0.535621334655239,0.09144360707751686,0.29696009611630436,-0.5419886764457182,0.5615972667796809,
67,110,GR1-042,-0.4189117042109186,-0.36303858189861815,0.877957730568921,-0.38385346941771503,-0.2663634850897131,-0.01362931953634039,0.42759517630897625,-0.836229547329895,-0.3070915061240739,-0.26955235244763354,-0.09752348583059278,-0.48397212041458104,-0.08830885421525447,0.5405330547715756,0.49109753099034936,0.16150669433569398,-0.18011398864988803,-0.14822495234754662,
68,111,GR1-044,-0.3415332429190453,-0.5497586482739429,0.6196611454381113,-0.5605267677969621,-0.3033216766295851,-0.19524934717560816,-0.2505505007020913,-0.3531792988912179,-0.27499856842291537,-0.05925817725372018,-0.17801546130718204,0.1063633943839033,0.3835648151935007,-0.18389816107357015,0.18069301011955674,0.09185215598913388,0.04372382895492222,0.03898247990512327,
69,112,GR1-036,-0.3908688481307919,-0.9027773055062953,0.06124515444687262,-0.045094084800075485,-0.10929157915646626,-0.5103485303816278,-0.37701827895992235,-0.20307175858980475,0.22159535653253704,-0.4033756896481111,-0.47359420808882324,0.18090601812202634,0.31172416425739047,-0.062490962848880116,-0.257015769564247,0.043867430648909744,0.5074313441052765,-0.0443702542947676,
70,113,GR1-038,0.29295325058028654,-0.6752234771300146,-0.6197026145628641,0.08079538370148343,0.010308646412103384,-0.24060388509038388,-0.006484448576849933,-0.030722381255092523,-0.34263480669762836,0.10900288071242037,-0.39086849180995265,-0.03670185262967274,-0.1837852242098662,0.3106124852377241,0.032527604334665616,-0.04996762673795452,-0.15532637092123847,-0.48721571559582855,
71,114,GR1-049,-0.3071396461566116,-0.003208915593153394,0.15511405055371896,-0.07938146144799563,-1.0,-1.0,0.33964426564752115,-0.03592438348371829,-0.3299899954269846,0.17014365841242585,0.017764069283330963,0.2020278102779549,-0.17243982811654024,-0.05853443388846802,0.27881357783735505,0.4626404140039082,0.5364575100071871,-0.08282840650193701,
72,115,GR1-035,-0.39527269731680514,-0.32861677506812603,-0.06283426440326212,0.14307584052890387,-0.42379062823317537,-0.3131581896545964,-0.5660427311707178,0.2512709909013675,-0.3240686844842873,0.8464326871517087,-0.27186089030438065,0.3888180560981147,-0.15839719827479903,0.22375450856785806,0.2956171390004747,0.14668911688463138,0.058066260524109126,-0.21022060563203349,
73,120,GR1-003,-0.2856344826137891,-0.13370626655861606,-0.25083165246360917,-0.33965075113571397,-0.22666416442479587,-0.6923417412449648,-0.10650169694319456,0.14144886123900835,-0.44458560448740114,-0.36005537834032153,0.17156867092886907,-0.06720359668893061,0.03863380806377692,0.1496548219240703,0.011903629485249478,-0.2255754440996225,-0.12465316581432717,0.11119465007229112,
74,121,TE2-034,-0.1269848537115541,-0.3707030899499707,-0.30912406705220086,-0.19091650121518366,0.11486542194720539,-0.19402606560313174,-0.42962258477955806,-0.0892008822189938,-0.12091565111058955,-0.4220305760734294,-0.4111563103736482,-0.7502165652958086,-0.14859674831779135,0.5200900308236847,-0.42083681872772716,-0.20822057467901467,-0.46083649620974887,-0.16210986102278657,"Not sure 34 or 39. Update: we just sieved TE2-039, so this must be TE2-034"
